"Data Source","World Development Indicators",

"Last Updated Date","2017-03-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Chile","CHL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","16.6472448809722","17.887106803063","17.0467994362613","21.7293266889956","19.3017779058082","19.6034144735942","19.3971442513457","18.8750346039927","20.0582152961068","21.2700773807662","20.554103676435","19.4015576684953","20.4340991319025","19.4695209397345","19.1649589130118","17.8965746493393","15.1903095273195","14.6773570727425","13.9630610797794","15.8177076061348","16.2726502971993","16.8631919902808","16.1500235839053","15.5447572686824","16.6551905320593","16.3375557086161","16.2922148381356","15.6327892462768","15.8538418817844","15.7327608914644","15.9169039720841","15.4988679506335","16.1707282710578","17.8165755469853","19.5066529830323","20.3183409404071","18.7130910870622","14.5596270795025","17.4362429677924","18.9657265843128","19.1302742530538","17.4689019185454","17.0887597008429","17.6699756834361","",
"China","CHN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.56924400047192","9.05725294330758","9.76634462275605","10.0928624745904","10.2927952423131","10.1895233178509","10.2841218670077","","9.86976292427111","9.67244326634305","","",
"Cote d'Ivoire","CIV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0109074301712","","","","","18.8190745863034","","","","","","14.3103033452787","14.633696183801","13.3776188984917","14.1947936415008","13.8840880605387","14.6578586724321","15.0584167493245","15.053502752571","14.5990317093383","14.3255146586256","10.9316199099345","14.2574324843136","14.5426974485359","14.4452763245479","","",
"Cameroon","CMR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","16.792270531401","15.4718543046358","24.9964513839603","20.3771289537713","","","","","25.4300776914539","","","","","","","","","","","","14.6960329726945","11.735297987107","8.27598843601124","11.2431357697406","11.1310302377472","7.61820461754075","10.9025302147639","7.77133788725592","","9.21564092173998","8.3614492307473","8.70277394689438","7.84924768592719","6.24311241343009","5.79082768515312","6.6025974777004","5.94611159729079","8.4049522203386","7.59597698705338","8.85522141392742","9.42870346848912","","","","",
"Colombia","COL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7437321544523","13.4769212818618","11.219754185325","","","11.2588268638482","","","","","12.935611045498","12.5980427903069","12.1229132869905","14.5554009233837","13.2721334156329","13.3503589740703","14.6933424949769","","",
"Comoros","COM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0769713606117","22.7444438575378","20.9067631506814","21.2837976760053","18.4206417086846","","","","","","","",
"Costa Rica","CRI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","11.4413690693542","12.4970478184578","13.6201639990327","12.4370708760522","12.1882799048153","12.3050282048147","12.6515622799897","11.883970601474","11.6168139669017","12.381200780513","12.6557483542812","12.043385960119","11.726512192502","10.8450763695726","10.6946599581912","11.2014819143279","11.188663342019","10.480598020948","10.0735934061288","10.6266305389332","12.0263313543701","12.0927732607595","11.6409135483817","12.3142973450234","12.708256301512","12.6760002819553","12.8868198125182","13.1885695184578","12.8947794462034","13.4137706074783","13.4280658632941","13.6447950598898","13.417787459075","13.6985431991923","13.9107526139242","14.9346454108336","15.3264627150702","13.2621603644743","13.0880850907742","13.3652340255059","13.3191976700863","13.7708789556782","13.526347193417","","",
"Caribbean small states","CSS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","25.3938063008447","26.0950946454244","25.7970070347217","25.101391128159","28.8319593922641","28.8740001148629","","","","","","","","","","","","","","","","","","","","22.0766341180233","20.6816980422834","22.2113087737859","22.7473786994628","24.8553966021432","26.3896638382149","25.1946965715105","26.6471625298269","25.1536692942969","24.7589228684331","24.6761331375289","25.2527199827028","","","","",
"Cuba","CUB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","13.3891041568466","12.1203957799436","13.2309141254979","13.5794674015489","14.1997457898254","14.7875835738943","13.7933786511882","14.2413895442656","15.4059994941628","16.1320463218441","16.5564691732432","16.701230847832","16.3313115500614","17.3866421933943","18.3570374303086","30.8059028384927","29.0124317653202","30.8681490945637","33.2443430599618","35.5447320498536","31.8390403005223","30.8306194180895","29.1048280992189","30.9779102083543","31.8483058623119","34.8441150995258","35.8024518389187","35.9933303722496","37.5386827856153","37.0788051265292","39.0147628187","40.865534172882","48.3441643690617","46.0547468387359","23.2516668005462","23.2472343843105","23.2987517168328","23.2516566497149","23.3196454393924","24.3655862563612","","",
"Czech Republic","CZE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9403189647195","16.8227502466812","15.8584027111951","15.2638553432541","14.7327793679552","14.2902015180714","14.7452733205203","14.2419171973717","14.6049505224806","14.5200053540036","14.8544372462438","14.4501677753576","14.2515343901053","13.4659640600822","14.0092212079955","13.6220888561036","12.4478463736417","12.9177056852008","13.030191471718","13.4085418600206","13.506581541621","13.2936497357659","","",
"Germany","DEU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","10.8250609198058","10.9608661078659","10.5150099535802","10.0830277329637","10.2089607085251","10.53070956698","10.5331126626998","10.4193012584413","10.3216195605977","10.0949319388651","9.83162534267707","9.78743464495999","10.2295626157852","10.2357084635933","9.97562699656378","10.1229353196172","9.85375644066217","10.2896536613208","9.869626192158","11.6738827699709","11.800604015761","11.4757942295044","11.6731228384573","11.4519611560499","10.8730117529798","10.6991037522432","10.8157643083296","11.4794080043392","11.6638475204112","10.9251095258848","10.7819706783627","10.9564069763252","10.3891007742379","10.5988195718123","10.8146244646401","11.2723467410464","11.390890566568","11.5580340449055","11.1157880049301","11.4417783894167","11.5585912858106","11.5249589560688","11.5025325503689","","",
"Djibouti","DJI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.081966625558","17.5837736203025","17.7674731308097","18.9897596002227","20.2889069190806","22.94","23.5104364326376","25.0941624386006","24.8400813668269","24.2763975816143","24.5957263711745","23.0595012659049","23.0324056242902","22.0928903859995","21.905485411959","","",
"Denmark","DNK","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","29.3433300638649","29.1791355458236","29.3315448800741","26.8666220242332","26.58971673902","27.1349937787581","28.173664994282","28.6263986813005","28.6305564324694","28.2766165696223","27.3237720663373","28.0173661763773","29.2238775312596","30.7175157324324","32.847212729841","32.2997361684431","32.5701199924321","31.5432452350033","29.7574133262869","29.1838447465431","29.5294387425369","30.8982998769904","31.5638143942246","31.6608511668788","31.8799052226789","31.7470520334099","32.0466716358007","31.9265739363249","31.5940906405248","30.1672582218638","30.1172554778479","30.1408685290631","31.3084550374995","33.0602891706906","31.8517798341131","35.08460130262","33.4945089057477","33.3372916100324","32.9607227424584","32.9610773184743","33.3304375539473","34.7991090190804","","","",
"Dominican Republic","DOM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.8529663362351","13.4388200383341","14.4209734755264","16.0809041735642","13.2636537243421","12.5373324088277","11.2558646112601","11.0314975807177","10.5097268811683","10.1059587204062","8.2822699039828","9.04430516070163","10.1264232786656","9.69124565139822","11.281896109473","11.2446211993676","11.7008867834152","12.3845924093045","10.2967904802092","7.59856108113363","10.9460910585833","11.2444060020308","10.6453008445075","10.7298864682127","10.4070292811161","11.6556903389246","11.7021884922649","11.7565243801152","12.3210831572032","13.7604287815848","13.6102977618408","11.9470212779356","12.8930892232305","14.550171655719","14.8369114874165","14.8862683653105","14.1610535171598","12.6359093523094","12.2138057352918","12.3113604197491","13.0359680528423","13.6551703147802","13.7843945311292","","",
"Algeria","DZA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.693798057302","28.5995172692834","30.6070038053033","31.6084464428848","25.0268141475931","27.0177252096039","36.9283137362233","32.0455111551191","31.5249053053356","27.5820531992989","26.8039960926421","30.7654694447664","40.7503930008387","37.4310116714344","45.2529353038136","35.1429026178152","34.4027687664659","37.1858528136063","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.44510813737349","9.96681733895189","10.5211232605849","11.0512571856422","10.8993770066324","10.8236623308498","11.0734365585208","","10.7913613491258","10.3669821984149","","",
"Early-demographic dividend","EAR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","12.8203163689595","13.1995680739329","13.6751219302671","13.9256639733775","14.1512090335502","","14.1681519746436","","14.2289106337756","13.5792881993441","14.0305533858014","13.4550012027251","","12.6822089926842","12.9862493779302","12.7202478855016","12.4955194101375","12.6635114608611","11.7798589216632","12.5510476284519","12.463913635067","12.8158836840982","13.6926041558493","12.4650161809909","12.5111069662821","12.3194218758681","","11.8844412086306","12.2128722767852","12.5721437544297","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5063481992759","11.9229520355047","12.0893174415133","11.8611819650236","11.358510355617","11.3222220509251","11.687188989102","","12.0599012011409","","","",
